player_id,player,season,age,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,x2p_percent,x3p_percent,ft_percent,x3p_ar,f_tr,usg_percent,orb_percent,drb_percent,ows,dws,obpm,dbpm,all_nba
scottmi01,Mike Scott,2016,27.0,6.2,2.7,1.0,0.3,0.2,0.523,0.392,0.794,0.42,0.168,17.4,5.2,14.2,1.7,1.5,-0.1,0.0,0
sefolth01,Thabo Sefolosha,2016,31.0,6.4,4.5,1.4,1.1,0.5,0.589,0.339,0.626,0.333,0.266,12.3,3.3,17.1,1.3,3.2,-1.5,2.3,0
serapke01,Kevin Séraphin,2016,26.0,3.9,2.6,1.0,0.2,0.8,0.414,0.0,0.826,0.01,0.112,22.2,6.5,19.5,-0.8,0.7,-4.4,0.6,0
sessira01,Ramon Sessions,2016,29.0,9.9,2.5,2.9,0.6,0.1,0.507,0.324,0.756,0.188,0.478,21.8,1.6,12.2,2.5,1.3,0.2,-0.5,0
shumpim01,Iman Shumpert,2016,25.0,5.8,3.8,1.7,1.0,0.4,0.447,0.295,0.784,0.479,0.167,13.2,2.8,14.6,-0.1,1.8,-3.0,1.4,0
simmojo02,Jonathon Simmons,2016,26.0,6.0,1.7,1.1,0.4,0.1,0.533,0.383,0.75,0.194,0.38,18.9,2.3,10.8,0.7,1.3,-3.1,0.4,0
singlky01,Kyle Singler,2016,27.0,3.4,2.1,0.4,0.4,0.1,0.452,0.309,0.659,0.439,0.199,11.9,5.9,9.6,0.3,0.8,-3.1,-0.1,0
sloando01,Donald Sloan,2016,28.0,7.0,2.8,4.4,0.5,0.1,0.462,0.384,0.75,0.283,0.297,16.1,1.4,13.5,1.7,0.3,-0.3,-1.4,0
smartma01,Marcus Smart,2016,21.0,9.1,4.2,3.0,1.5,0.3,0.427,0.253,0.777,0.456,0.314,17.4,4.8,11.6,0.5,2.4,-2.2,1.2,0
smithis01,Ish Smith,2016,27.0,13.65,4.15,6.75,1.2,0.35,0.424,0.332,0.681,0.18,0.181,24.45,1.95,13.05,-0.3,1.1,-0.5,-1.45,0
smithja02,Jason Smith,2016,29.0,7.2,2.9,0.8,0.4,0.9,0.493,0.25,0.806,0.032,0.133,22.1,4.9,15.8,0.4,1.4,-2.5,0.3,0
smithjo03,Josh Smith,2016,30.0,6.0,3.5,1.6,0.6,0.9,0.417,0.287,0.552,0.41,0.192,22.9,6.4,17.4,-1.2,1.2,-3.5,0.4,0
smithjr01,J.R. Smith,2016,30.0,12.4,2.8,1.7,1.1,0.3,0.438,0.4,0.634,0.6,0.084,18.0,2.1,8.3,3.0,2.5,0.2,0.3,0
snellto01,Tony Snell,2016,24.0,5.3,3.1,1.0,0.3,0.3,0.38,0.361,0.909,0.457,0.097,13.7,1.6,14.3,-0.5,1.0,-3.5,-0.5,0
speigma01,Marreese Speights,2016,28.0,7.1,3.3,0.8,0.3,0.5,0.439,0.387,0.825,0.136,0.25,29.7,10.6,19.8,0.5,1.2,-2.3,-1.5,0
stausni01,Nik Stauskas,2016,22.0,8.5,2.5,1.9,0.6,0.3,0.473,0.326,0.771,0.596,0.217,16.7,1.3,10.0,0.0,0.5,-2.3,-1.5,0
stephla01,Lance Stephenson,2016,25.0,8.3,3.2,1.9,0.6,0.1,0.5,0.385,0.784,0.165,0.234,20.2,3.2,15.1,0.9,1.3,-0.9,-0.3,0
stoudam01,Amar'e Stoudemire,2016,33.0,5.8,4.3,0.5,0.3,0.8,0.566,0.0,0.746,0.0,0.303,17.8,10.0,22.6,1.1,1.3,-1.3,0.6,0
stuckro01,Rodney Stuckey,2016,29.0,8.9,2.7,2.4,0.7,0.1,0.453,0.241,0.829,0.187,0.357,20.3,1.6,11.7,0.5,1.5,-1.8,0.4,0
sullija01,Jared Sullinger,2016,23.0,10.3,8.3,2.3,0.9,0.6,0.458,0.282,0.64,0.128,0.2,21.8,10.6,27.0,1.3,3.6,0.0,0.7,0
teaguje01,Jeff Teague,2016,27.0,15.7,2.7,5.9,1.2,0.3,0.454,0.4,0.837,0.278,0.316,26.6,1.6,8.6,2.8,3.0,1.5,-0.2,0
teletmi01,Mirza Teletović,2016,30.0,12.2,3.8,1.1,0.4,0.3,0.476,0.393,0.774,0.592,0.199,23.4,3.5,16.3,2.9,0.9,2.8,-1.4,0
templga01,Garrett Temple,2016,29.0,7.3,2.7,1.8,0.9,0.2,0.453,0.345,0.728,0.511,0.248,14.0,2.0,10.3,1.0,1.7,-2.5,0.4,0
terryja01,Jason Terry,2016,38.0,5.9,1.1,1.4,0.7,0.1,0.504,0.356,0.818,0.694,0.088,15.0,1.2,5.7,1.1,0.4,-0.7,-0.9,0
thomais02,Isaiah Thomas,2016,26.0,22.2,3.0,6.2,1.1,0.1,0.462,0.359,0.871,0.336,0.394,29.6,1.8,8.0,7.2,2.5,4.9,-0.6,0
thomala01,Lance Thomas,2016,27.0,8.2,2.2,0.9,0.4,0.1,0.458,0.404,0.857,0.285,0.312,16.9,2.9,8.0,1.2,0.5,-1.7,-1.5,0
thompho01,Hollis Thompson,2016,24.0,9.8,3.5,1.3,0.5,0.3,0.42,0.38,0.719,0.576,0.141,16.2,2.6,11.4,0.7,0.5,-1.6,-1.7,0
thompja02,Jason Thompson,2016,29.0,3.1,2.9,0.6,0.3,0.4,0.505,0.333,0.704,0.139,0.5,13.9,7.9,23.4,0.9,0.7,-2.1,1.2,0
thompkl01,Klay Thompson,2016,25.0,22.1,3.8,2.1,0.8,0.6,0.51,0.425,0.873,0.469,0.159,26.3,1.5,10.3,5.5,2.6,3.4,-1.6,1
thomptr01,Tristan Thompson,2016,24.0,7.8,9.0,0.8,0.5,0.6,0.588,0.0,0.616,0.0,0.576,11.7,13.5,23.3,5.6,3.1,0.5,-0.3,0
thornma01,Marcus Thornton,2016,28.0,9.85,2.45,1.4,0.75,0.1,0.46,0.338,0.863,0.498,0.14,24.35,3.8,10.9,0.95,0.55,1.0,-1.65,0
tollian01,Anthony Tolliver,2016,30.0,5.3,3.2,0.7,0.4,0.2,0.5,0.36,0.617,0.819,0.142,12.4,3.1,16.1,1.5,1.3,-0.1,0.5,0
townska01,Karl-Anthony Towns,2016,20.0,18.3,10.5,2.0,0.7,1.7,0.559,0.341,0.811,0.076,0.239,24.9,10.3,27.5,5.5,2.8,2.5,-0.4,0
tuckepj01,P.J. Tucker,2016,30.0,8.0,6.2,2.2,1.3,0.2,0.455,0.33,0.746,0.354,0.244,12.7,6.9,15.2,1.5,1.9,-1.5,0.4,0
turneev01,Evan Turner,2016,27.0,10.5,4.9,4.4,1.0,0.3,0.482,0.241,0.827,0.11,0.238,18.8,2.3,16.5,1.0,3.0,-0.9,0.9,0
turnemy01,Myles Turner,2016,19.0,10.3,5.5,0.7,0.4,1.4,0.506,0.214,0.727,0.026,0.228,20.9,5.5,21.0,0.8,2.3,-2.2,0.6,0
valanjo01,Jonas Valančiūnas,2016,23.0,12.8,9.1,0.7,0.4,1.3,0.565,0.0,0.761,0.0,0.397,20.9,13.8,26.3,4.5,2.4,2.1,-0.5,0
varejan01,Anderson Varejão,2016,33.0,2.6,2.7,0.7,0.3,0.2,0.431,0.0,0.64,0.008,0.403,15.0,8.5,22.8,0.3,0.8,-3.5,0.6,0
vaughra01,Rashad Vaughn,2016,19.0,3.1,1.3,0.6,0.4,0.2,0.319,0.293,0.8,0.553,0.056,13.5,1.3,8.7,-1.2,0.4,-4.4,-1.3,0
villach01,Charlie Villanueva,2016,31.0,5.1,2.5,0.4,0.3,0.2,0.503,0.273,0.917,0.526,0.073,25.3,4.0,21.1,-0.6,0.8,-1.9,-0.8,0
vonleno01,Noah Vonleh,2016,20.0,3.6,3.9,0.4,0.3,0.3,0.457,0.239,0.745,0.165,0.183,13.0,8.4,19.8,0.0,1.1,-3.9,-0.3,0
vucevni01,Nikola Vučević,2016,25.0,18.2,8.9,2.8,0.8,1.1,0.512,0.222,0.753,0.009,0.143,26.8,9.3,22.2,2.8,2.4,1.9,0.0,0
vujacsa01,Sasha Vujačić,2016,31.0,4.9,2.4,1.4,0.6,0.1,0.403,0.364,0.821,0.516,0.141,16.8,3.2,14.6,0.3,0.8,-1.5,0.3,0
wadedw01,Dwyane Wade,2016,34.0,19.0,4.1,4.6,1.1,0.6,0.468,0.159,0.793,0.037,0.343,31.6,4.3,10.7,2.4,2.6,2.3,-0.4,0
waitedi01,Dion Waiters,2016,24.0,9.8,2.6,2.0,1.0,0.2,0.421,0.358,0.713,0.34,0.222,17.7,1.9,8.0,0.3,1.8,-2.4,-0.4,0
walkeke02,Kemba Walker,2016,25.0,20.9,4.4,5.2,1.6,0.5,0.459,0.371,0.847,0.368,0.329,26.5,2.1,11.5,6.3,3.6,3.5,0.5,0
walljo01,John Wall,2016,25.0,19.9,4.9,10.2,1.9,0.8,0.448,0.351,0.791,0.243,0.255,28.6,1.7,13.8,2.2,3.5,3.1,0.4,0
warretj01,T.J. Warren,2016,22.0,11.0,3.1,0.9,0.8,0.3,0.52,0.4,0.703,0.159,0.145,19.9,5.7,9.3,1.7,0.6,0.5,-0.9,0
westbru01,Russell Westbrook,2016,27.0,23.5,7.8,10.4,2.0,0.3,0.503,0.296,0.812,0.236,0.397,31.6,6.1,18.1,10.0,4.0,6.4,1.4,1
westda01,David West,2016,35.0,7.1,4.0,1.8,0.6,0.7,0.546,0.429,0.788,0.016,0.179,18.0,6.0,18.6,2.4,2.9,0.3,2.6,0
whiteha01,Hassan Whiteside,2016,26.0,14.2,11.8,0.4,0.6,3.7,0.606,0.0,0.65,0.0,0.482,20.7,13.1,32.4,5.0,5.3,1.7,2.4,0
wiggian01,Andrew Wiggins,2016,20.0,20.7,3.6,2.0,1.0,0.6,0.486,0.3,0.761,0.147,0.437,27.2,4.3,7.5,3.4,0.7,0.9,-2.2,0
willide01,Deron Williams,2016,31.0,14.1,2.9,5.8,0.9,0.2,0.454,0.344,0.869,0.364,0.266,22.0,1.0,8.9,2.2,1.4,0.4,-0.7,0
willide02,Derrick Williams,2016,24.0,9.3,3.7,0.9,0.4,0.1,0.506,0.293,0.758,0.265,0.453,23.3,3.6,18.7,2.4,1.2,1.5,-1.2,0
willilo02,Lou Williams,2016,29.0,15.3,2.5,2.5,0.9,0.3,0.464,0.344,0.83,0.462,0.612,22.8,1.7,8.1,4.5,0.3,2.4,-1.1,0
willima02,Marvin Williams,2016,29.0,11.7,6.4,1.4,0.7,1.0,0.504,0.402,0.833,0.506,0.193,16.8,5.9,18.6,4.7,3.2,2.1,0.5,0
winslju01,Justise Winslow,2016,19.0,6.4,5.2,1.5,0.9,0.3,0.471,0.276,0.684,0.251,0.253,12.5,4.2,15.8,-0.2,2.7,-3.3,0.7,0
witheje01,Jeff Withey,2016,25.0,4.3,3.4,0.4,0.4,1.0,0.544,0.0,0.729,0.012,0.364,15.1,10.0,20.7,1.1,1.3,-1.0,2.0,0
youngni01,Nick Young,2016,30.0,7.3,1.8,0.6,0.4,0.1,0.363,0.325,0.829,0.637,0.204,18.5,1.4,9.0,0.1,0.0,-1.6,-2.1,0
youngth01,Thaddeus Young,2016,27.0,15.1,9.0,1.9,1.5,0.5,0.523,0.233,0.644,0.031,0.169,21.6,8.1,23.0,1.9,2.2,0.1,-0.1,0
zelleco01,Cody Zeller,2016,23.0,8.7,6.2,1.0,0.8,0.9,0.539,0.1,0.754,0.023,0.531,15.4,8.4,19.7,3.6,2.7,-1.1,1.0,0
zellety01,Tyler Zeller,2016,26.0,6.1,3.0,0.5,0.2,0.4,0.476,0.0,0.815,0.0,0.372,23.0,9.1,17.6,0.8,0.9,-2.1,-1.2,0
abrinal01,Álex Abrines,2017,23.0,6.0,1.3,0.6,0.5,0.1,0.426,0.381,0.898,0.724,0.144,15.9,1.9,7.1,1.2,0.9,-1.3,-0.4,0
adamsst01,Steven Adams,2017,23.0,11.3,7.7,1.1,1.1,1.0,0.572,0.0,0.611,0.002,0.392,16.2,13.0,15.4,3.3,3.1,-0.2,0.0,0
afflaar01,Arron Afflalo,2017,31.0,8.4,2.0,1.3,0.3,0.1,0.457,0.411,0.892,0.36,0.221,14.4,0.7,8.4,1.2,0.2,-2.1,-1.5,0
aldrico01,Cole Aldrich,2017,28.0,1.7,2.5,0.4,0.4,0.4,0.523,0.0,0.682,0.0,0.256,9.4,11.0,23.9,0.6,0.7,-2.3,1.5,0
aldrila01,LaMarcus Aldridge,2017,31.0,17.3,7.3,1.9,0.6,1.2,0.48,0.411,0.812,0.053,0.258,24.5,8.5,16.6,3.5,3.7,0.7,0.1,0
allenla01,Lavoy Allen,2017,27.0,2.9,3.6,0.9,0.3,0.4,0.461,0.0,0.697,0.006,0.196,10.9,13.7,14.5,0.9,0.8,-1.5,-0.2,0
allento01,Tony Allen,2017,35.0,9.1,5.5,1.4,1.6,0.4,0.479,0.278,0.615,0.091,0.218,17.9,9.6,13.8,0.2,2.9,-2.0,1.1,0
aminual01,Al-Farouq Aminu,2017,26.0,8.7,7.4,1.6,1.0,0.7,0.445,0.33,0.706,0.455,0.292,15.4,4.8,23.5,-0.1,2.0,-1.4,0.4,0
anderju01,Justin Anderson,2017,23.0,6.8,3.1,0.75,0.5,0.3,0.5,0.301,0.793,0.441,0.306,22.25,6.15,17.9,0.35,1.1,-0.95,-0.2,0
anderky01,Kyle Anderson,2017,23.0,3.4,2.9,1.3,0.7,0.4,0.462,0.375,0.789,0.191,0.273,12.1,3.7,19.0,0.7,2.0,-1.4,3.2,0
anderry01,Ryan Anderson,2017,28.0,13.6,4.6,0.9,0.4,0.2,0.446,0.403,0.86,0.655,0.194,17.9,5.8,11.2,4.0,1.1,1.7,-2.0,0
antetgi01,Giannis Antetokounmpo,2017,22.0,22.9,8.8,5.4,1.6,1.9,0.563,0.272,0.77,0.143,0.486,28.3,5.9,22.6,7.9,4.5,4.9,2.4,1
anthoca01,Carmelo Anthony,2017,32.0,22.4,5.9,2.9,0.8,0.5,0.466,0.359,0.833,0.303,0.263,29.1,2.6,16.0,3.2,1.5,2.3,-1.6,0
arizatr01,Trevor Ariza,2017,31.0,11.7,5.7,2.2,1.8,0.3,0.556,0.344,0.738,0.695,0.158,14.1,2.1,15.9,2.8,3.2,-0.1,1.1,0
augusdj01,D.J. Augustin,2017,29.0,7.9,1.5,2.7,0.4,0.0,0.412,0.347,0.814,0.53,0.311,19.4,1.0,7.4,0.7,0.5,-1.2,-1.8,0
babbilu01,Luke Babbitt,2017,27.0,4.8,2.1,0.5,0.3,0.2,0.366,0.414,0.733,0.747,0.053,13.0,1.2,13.5,0.8,1.0,-2.0,-0.1,0
bakerro01,Ron Baker,2017,23.0,4.1,1.9,2.1,0.7,0.2,0.45,0.267,0.651,0.396,0.198,14.8,1.5,10.8,-0.6,0.5,-4.5,-0.3,0
barbole01,Leandro Barbosa,2017,34.0,6.3,1.6,1.2,0.5,0.1,0.466,0.357,0.889,0.25,0.115,20.0,1.6,10.3,0.3,0.4,-1.7,-0.9,0
barneha02,Harrison Barnes,2017,24.0,19.2,5.0,1.5,0.8,0.2,0.492,0.351,0.861,0.173,0.22,25.3,3.7,13.1,2.5,2.1,0.4,-1.2,0
barnema02,Matt Barnes,2017,36.0,7.35,5.3,2.7,0.65,0.35,0.46,0.329,0.772,0.554,0.18,16.0,4.65,19.8,0.1,1.35,-1.65,0.1,0
bartowi01,Will Barton,2017,26.0,13.7,4.3,3.4,0.8,0.5,0.483,0.37,0.753,0.353,0.285,21.1,3.8,12.9,2.5,0.8,1.2,-1.0,0
bassbr01,Brandon Bass,2017,31.0,5.6,2.5,0.4,0.3,0.2,0.579,0.333,0.875,0.016,0.473,19.7,8.6,16.2,1.6,0.6,1.2,-0.8,0
batumni01,Nicolas Batum,2017,28.0,15.1,6.2,5.9,1.1,0.4,0.453,0.333,0.856,0.415,0.291,22.3,1.9,18.4,1.7,2.8,0.6,0.2,0
baynear01,Aron Baynes,2017,30.0,4.9,4.4,0.4,0.2,0.5,0.513,0.0,0.84,0.0,0.337,14.1,10.0,21.6,1.4,1.5,-3.2,0.5,0
bazemke01,Kent Bazemore,2017,27.0,11.0,3.2,2.4,1.2,0.7,0.446,0.346,0.708,0.369,0.233,20.5,2.6,10.3,-0.6,2.8,-2.1,1.1,0
bealbr01,Bradley Beal,2017,23.0,23.1,3.1,3.5,1.1,0.3,0.538,0.404,0.825,0.418,0.259,26.5,2.2,7.8,6.9,1.6,4.2,-1.0,0
beaslmi01,Michael Beasley,2017,28.0,9.4,3.4,0.9,0.5,0.5,0.545,0.419,0.743,0.106,0.259,25.3,5.0,18.9,0.8,1.0,0.0,-0.8,0
belinma01,Marco Belinelli,2017,30.0,10.5,2.4,2.0,0.6,0.1,0.488,0.36,0.893,0.46,0.273,19.2,0.9,10.2,2.0,1.2,-0.6,-0.5,0
bertada01,Dāvis Bertāns,2017,24.0,4.5,1.5,0.7,0.3,0.4,0.557,0.399,0.824,0.739,0.145,15.7,3.2,10.4,1.1,1.2,0.5,0.8,0
beverpa01,Patrick Beverley,2017,28.0,9.5,5.9,4.2,1.5,0.4,0.463,0.382,0.768,0.53,0.175,14.1,5.0,15.8,2.9,2.4,-0.2,1.4,0
biyombi01,Bismack Biyombo,2017,24.0,6.0,7.0,0.9,0.3,1.1,0.528,0.0,0.534,0.0,0.69,13.2,9.3,25.6,0.8,2.1,-3.4,0.2,0
bjeline01,Nemanja Bjelica,2017,28.0,6.2,3.8,1.2,0.6,0.3,0.531,0.316,0.738,0.497,0.171,16.4,5.5,18.6,0.6,0.9,-1.8,0.2,0
blackta01,Tarik Black,2017,25.0,5.7,5.1,0.6,0.4,0.7,0.51,0.5,0.752,0.007,0.371,15.7,13.9,20.7,1.5,0.8,-2.3,-0.9,0
bledser01,Eric Bledsoe,2017,27.0,21.1,4.8,6.3,1.4,0.5,0.477,0.335,0.847,0.3,0.443,28.1,2.5,13.8,4.0,1.4,3.7,-0.1,0
bogdabo02,Bojan Bogdanović,2017,27.0,13.95,3.5,1.5,0.4,0.1,0.51,0.362,0.884,0.458,0.28,22.45,1.8,12.3,1.5,0.75,-0.3,-2.1,0
bookede01,Devin Booker,2017,20.0,22.1,3.2,3.4,0.9,0.3,0.447,0.363,0.832,0.283,0.308,28.6,1.8,8.3,1.3,0.6,0.3,-2.3,0
booketr01,Trevor Booker,2017,29.0,10.0,8.0,1.9,1.1,0.4,0.546,0.321,0.673,0.132,0.186,18.7,8.7,25.5,1.0,2.2,-0.9,0.3,0
bradlav01,Avery Bradley,2017,26.0,16.3,6.1,2.2,1.2,0.2,0.504,0.39,0.731,0.357,0.12,21.9,4.0,16.2,1.1,2.0,0.0,-0.5,0
breweco01,Corey Brewer,2017,30.0,4.35,2.0,1.15,0.65,0.2,0.532,0.232,0.731,0.376,0.194,13.6,2.6,11.3,0.0,1.0,-3.75,0.7,0
brogdma01,Malcolm Brogdon,2017,24.0,10.2,2.8,4.2,1.1,0.2,0.48,0.404,0.865,0.304,0.198,18.5,2.8,9.6,2.6,1.5,0.0,-0.4,0
brookaa01,Aaron Brooks,2017,32.0,5.0,1.1,1.9,0.4,0.1,0.424,0.375,0.8,0.427,0.133,19.2,2.3,6.3,-0.2,0.5,-2.4,-1.2,0
brownja02,Jaylen Brown,2017,20.0,6.6,2.8,0.8,0.4,0.2,0.507,0.341,0.685,0.319,0.293,18.1,3.8,14.4,0.2,1.3,-3.0,-0.8,0
brussni01,Nicolás Brussino,2017,23.0,2.8,1.8,0.9,0.3,0.1,0.5,0.305,0.773,0.674,0.156,16.0,5.5,16.2,0.0,0.6,-1.7,0.1,0
burketr01,Trey Burke,2017,24.0,5.0,0.8,1.8,0.2,0.1,0.459,0.443,0.759,0.275,0.114,19.6,1.1,6.4,0.3,0.3,-1.3,-1.8,0
butleji01,Jimmy Butler,2017,27.0,23.9,6.2,5.5,1.9,0.4,0.477,0.367,0.865,0.198,0.54,26.5,4.9,13.2,10.1,3.8,5.6,1.7,1
caldwke01,Kentavious Caldwell-Pope,2017,23.0,13.8,3.3,2.5,1.2,0.2,0.442,0.35,0.832,0.471,0.199,19.2,2.3,8.7,2.0,2.5,-0.6,0.4,0
capelca01,Clint Capela,2017,22.0,12.6,8.1,1.0,0.5,1.2,0.643,0.0,0.531,0.0,0.314,19.9,12.5,24.5,3.8,2.1,1.3,-0.1,0
carrode01,DeMarre Carroll,2017,30.0,8.9,3.8,1.0,1.1,0.4,0.483,0.341,0.761,0.582,0.213,15.6,3.8,12.7,1.7,2.1,-0.4,0.4,0
cartemi01,Michael Carter-Williams,2017,25.0,6.6,3.4,2.5,0.8,0.5,0.401,0.234,0.753,0.209,0.252,20.9,3.0,16.6,-1.0,1.3,-4.5,1.3,0
cartevi01,Vince Carter,2017,40.0,8.0,3.1,1.8,0.8,0.5,0.418,0.378,0.765,0.604,0.235,14.9,2.2,12.5,1.9,2.1,-0.3,1.1,0
caulewi01,Willie Cauley-Stein,2017,23.0,8.1,4.5,1.1,0.7,0.6,0.532,0.0,0.669,0.004,0.314,19.7,7.0,20.4,1.4,1.5,-1.2,0.2,0
chandty01,Tyson Chandler,2017,34.0,8.4,11.5,0.6,0.7,0.5,0.671,0.0,0.734,0.0,0.544,11.2,12.5,33.2,2.7,1.3,0.7,-0.3,0
chandwi01,Wilson Chandler,2017,29.0,15.7,6.5,2.0,0.7,0.4,0.527,0.337,0.727,0.347,0.207,22.0,5.2,17.8,2.4,1.1,0.5,-1.5,0
chrisma01,Marquese Chriss,2017,19.0,9.2,4.2,0.7,0.8,0.9,0.52,0.321,0.624,0.354,0.286,19.7,5.8,16.1,0.3,1.5,-2.2,-0.1,0
chrisse01,Semaj Christon,2017,24.0,2.9,1.4,2.0,0.4,0.1,0.406,0.19,0.548,0.283,0.139,12.2,2.2,7.8,-0.7,0.8,-4.8,-0.3,0
clarkia01,Ian Clark,2017,25.0,6.8,1.6,1.2,0.5,0.1,0.556,0.374,0.759,0.376,0.134,19.5,2.3,9.0,1.0,1.3,-1.0,-0.5,0
clarkjo01,Jordan Clarkson,2017,24.0,14.7,3.0,2.6,1.1,0.1,0.503,0.329,0.798,0.332,0.157,23.3,2.2,9.3,0.5,0.7,-0.9,-1.6,0
collida01,Darren Collison,2017,29.0,13.2,2.2,4.6,1.0,0.1,0.495,0.417,0.86,0.245,0.239,19.8,1.3,7.1,3.1,0.8,0.3,-1.2,0
conlemi01,Mike Conley,2017,29.0,20.5,3.5,6.3,1.3,0.3,0.497,0.408,0.859,0.415,0.365,26.3,1.5,10.8,7.5,2.5,6.0,0.8,0
couside01,DeMarcus Cousins,2017,26.0,27.4,10.8,4.7,1.4,1.3,0.482,0.358,0.771,0.246,0.48,37.0,7.05,28.75,3.65,3.2,5.3,1.7,0
covinro01,Robert Covington,2017,26.0,12.9,6.5,1.5,1.9,1.0,0.484,0.333,0.822,0.563,0.238,19.2,4.8,17.9,0.0,3.2,-1.2,1.4,0
crabbal01,Allen Crabbe,2017,24.0,10.7,2.9,1.2,0.7,0.3,0.49,0.444,0.847,0.467,0.192,14.9,0.9,10.2,3.1,1.0,-0.7,-0.6,0
crawfja01,Jamal Crawford,2017,36.0,12.3,1.6,2.6,0.7,0.2,0.443,0.36,0.857,0.37,0.233,22.7,0.9,5.7,0.5,1.4,-0.8,-1.3,0
crowdja01,Jae Crowder,2017,26.0,13.9,5.8,2.2,1.0,0.3,0.54,0.398,0.811,0.547,0.301,17.0,2.3,17.3,4.1,2.5,1.0,-0.1,0
cunnida01,Dante Cunningham,2017,29.0,6.6,4.2,0.6,0.6,0.4,0.579,0.392,0.593,0.504,0.075,10.7,3.6,14.2,1.4,1.6,-1.9,0.3,0
curryse01,Seth Curry,2017,26.0,12.8,2.6,2.7,1.1,0.1,0.528,0.425,0.85,0.458,0.142,19.5,1.4,9.3,2.9,1.7,0.8,0.4,0
curryst01,Stephen Curry,2017,28.0,25.3,4.5,6.6,1.8,0.2,0.537,0.411,0.898,0.547,0.251,30.1,2.7,11.4,8.7,3.9,6.7,0.3,1
danietr01,Troy Daniels,2017,25.0,8.2,1.5,0.7,0.3,0.1,0.336,0.389,0.796,0.717,0.109,21.7,2.1,7.8,0.5,0.8,0.2,-1.9,0
davisan02,Anthony Davis,2017,23.0,28.0,11.8,2.1,1.3,2.2,0.524,0.299,0.802,0.088,0.424,32.6,6.7,27.9,5.9,5.1,4.4,1.4,1
davised01,Ed Davis,2017,27.0,4.3,5.3,0.6,0.3,0.5,0.528,0.0,0.617,0.0,0.57,12.0,13.4,20.9,1.0,0.7,-3.2,-0.8,0
dedmode01,Dewayne Dedmon,2017,27.0,5.1,6.5,0.6,0.5,0.8,0.622,0.0,0.699,0.0,0.359,12.3,11.2,30.6,2.3,3.0,-1.4,2.0,0
dekkesa01,Sam Dekker,2017,22.0,6.5,3.7,1.0,0.5,0.3,0.591,0.321,0.559,0.436,0.159,14.9,7.2,14.6,1.9,1.2,0.3,-0.6,0
delanma01,Malcolm Delaney,2017,27.0,5.4,1.7,2.6,0.5,0.0,0.428,0.236,0.806,0.284,0.24,18.3,0.9,9.8,-1.2,1.3,-5.3,-0.3,0
dellama01,Matthew Dellavedova,2017,26.0,7.6,1.9,4.7,0.7,0.0,0.404,0.367,0.854,0.403,0.18,16.3,1.4,7.1,0.3,0.9,-2.5,-1.8,0
denglu01,Luol Deng,2017,31.0,7.6,5.3,1.3,0.9,0.4,0.436,0.309,0.73,0.389,0.149,14.2,4.5,17.7,0.1,0.8,-1.4,-0.6,0
derozde01,DeMar DeRozan,2017,27.0,27.3,5.2,3.9,1.1,0.2,0.484,0.266,0.842,0.08,0.419,34.3,3.0,13.6,6.7,2.4,4.1,-1.0,1
diawbo01,Boris Diaw,2017,34.0,4.6,2.2,2.3,0.2,0.1,0.512,0.247,0.743,0.248,0.107,15.6,4.3,9.8,-0.1,1.2,-2.3,-0.2,0
dienggo01,Gorgui Dieng,2017,27.0,10.0,7.9,1.9,1.1,1.2,0.511,0.372,0.814,0.065,0.253,14.0,8.1,20.5,3.2,2.5,-0.8,0.6,0
dinwisp01,Spencer Dinwiddie,2017,23.0,7.3,2.8,3.1,0.7,0.4,0.478,0.376,0.792,0.334,0.526,14.1,2.2,10.7,1.9,0.9,-1.3,0.4,0
dragigo01,Goran Dragić,2017,30.0,20.3,3.8,5.8,1.2,0.2,0.499,0.405,0.79,0.257,0.335,27.1,2.8,9.9,5.0,2.6,2.7,-0.1,0
drumman01,Andre Drummond,2017,23.0,13.6,13.8,1.1,1.5,1.1,0.532,0.286,0.386,0.008,0.39,22.4,15.1,36.2,1.4,5.3,0.1,0.8,0
dudleja01,Jared Dudley,2017,31.0,6.8,3.5,1.9,0.7,0.3,0.559,0.379,0.662,0.587,0.188,13.8,2.4,15.9,1.1,0.7,-1.1,0.1,0
dunlemi02,Mike Dunleavy,2017,36.0,5.2,2.2,0.9,0.3,0.1,0.465,0.396,0.8,0.609,0.205,14.0,2.4,12.4,0.8,0.7,-1.3,-0.1,0
dunnkr01,Kris Dunn,2017,22.0,3.8,2.1,2.4,1.0,0.5,0.404,0.288,0.61,0.233,0.188,14.2,2.1,12.6,-1.2,1.3,-4.5,1.8,0
duranke01,Kevin Durant,2017,28.0,25.1,8.3,4.8,1.1,1.6,0.608,0.375,0.875,0.304,0.374,27.8,2.2,23.6,8.0,4.0,6.7,2.2,1
ellinwa01,Wayne Ellington,2017,29.0,10.5,2.1,1.1,0.6,0.1,0.509,0.378,0.86,0.71,0.077,17.9,1.3,8.5,2.1,1.2,0.8,-0.9,0
ellismo01,Monta Ellis,2017,31.0,8.5,2.8,3.2,1.1,0.4,0.483,0.319,0.727,0.242,0.23,16.8,1.1,10.3,-0.7,1.7,-3.1,0.2,0
ennisja01,James Ennis III,2017,26.0,6.7,4.0,1.0,0.7,0.3,0.516,0.372,0.782,0.427,0.343,13.0,5.1,14.9,1.4,1.7,-1.9,0.7,0
